name,onlineorder,booktable,rate,location,cuisines,cost,type,city,Mean Rating
Polar Bear,TRUE,FALSE,41,HSR,Desserts Ice Cream Beverages Sandwich,400,Delivery,Koramangala 5th Block,385
Vijayalakshmi Veg,TRUE,FALSE,39,Jayanagar,South Indian,200,Delivery,Koramangala 5th Block,371
Mad Over Donuts,TRUE,FALSE,42,Koramangala 7th Block,Bakery Desserts Beverages,450,Delivery,Koramangala 5th Block,388
Podi Idly,TRUE,FALSE,43,Koramangala 6th Block,South Indian,250,Delivery,Koramangala 5th Block,423
Rajanna Military Hotel,TRUE,FALSE,41,Jayanagar,Biryani Fast Food,400,Delivery,Koramangala 5th Block,397
Savoury  Sea Shell Restaurant,TRUE,FALSE,39,BTM,Arabian North Indian Chinese Fast Food,700,Delivery,Koramangala 5th Block,371
Ashirvaad Grand,TRUE,FALSE,4,BTM,Chinese North Indian South Indian,400,Delivery,Koramangala 5th Block,384
Hyderabadi Biryani Hub,TRUE,FALSE,36,BTM,Biryani North Indian Chinese,600,Delivery,Koramangala 5th Block,328
Noodle Panda,TRUE,FALSE,43,Koramangala 5th Block,Chinese Indonesian Japanese Malaysian Thai Vietnamese Momos,800,,,
Sardarji Ka Dhaba,TRUE,FALSE,4,Hosur Road,North Indian,250,Delivery,Koramangala 5th Block,384
Chokha Chowka,TRUE,FALSE,39,BTM,North Indian Chinese,400,Delivery,Koramangala 5th Block,37
MealerIn,TRUE,FALSE,42,Koramangala 4th Block,North Indian Biryani,450,Delivery,Koramangala 5th Block,392
Moolehatti Donne Biryani Mane,TRUE,FALSE,36,HSR,Biryani Chinese North Indian Kebab,400,Delivery,Koramangala 5th Block,332
Mustard Cafe,TRUE,FALSE,41,Koramangala 3rd Block,Cafe Continental Burger Salad Healthy Food Italian,800,Delivery,Koramangala 5th Block,397
One In A Melon,TRUE,FALSE,41,Koramangala 7th Block,Juices Healthy Food,300,Delivery,Koramangala 5th Block,397
Phew Play Hard Eat Wild,TRUE,TRUE,39,BTM,Continental Lebanese Middle Eastern North Indian Chinese BBQ Cafe,700,Delivery,Koramangala 5th Block,371
Chaiwala,TRUE,FALSE,31,Koramangala 1st Block,Fast Food,100,Delivery,Koramangala 5th Block,268
Szechuan Dragon,TRUE,FALSE,39,HSR,Chinese Thai Momos,600,Delivery,Koramangala 5th Block,392
Chicken County Grand,TRUE,FALSE,39,Bannerghatta Road,North Indian Chinese,650,Delivery,Koramangala 5th Block,371
Onesta,TRUE,TRUE,44,Koramangala 4th Block,Pizza Cafe Italian,600,,,
C K Mega Hot Food,TRUE,FALSE,4,BTM,Chinese Momos,600,Delivery,Koramangala 5th Block,381
Paisa Vasool,TRUE,FALSE,33,Koramangala 7th Block,North Indian,400,Delivery,Koramangala 5th Block,294
Pot Biryani,TRUE,FALSE,39,Domlur,North Indian Chinese Biryani Seafood,600,Delivery,Koramangala 5th Block,319
Gorbandh,TRUE,FALSE,4,BTM,Fast Food North Indian,400,Delivery,Koramangala 5th Block,388
Arya Hungry,TRUE,FALSE,43,Koramangala 7th Block,North Indian,450,Delivery,Koramangala 5th Block,423
Rang De Basanthi,TRUE,FALSE,37,Koramangala 4th Block,North Indian South Indian Chinese,400,Delivery,Koramangala 5th Block,345
Hotel Junior Kuppanna,TRUE,FALSE,31,HSR,Chettinad South Indian,550,Delivery,Koramangala 5th Block,268
Howlin Wolf,TRUE,FALSE,4,HSR,Italian Mediterranean European Sandwich,700,Delivery,Koramangala 5th Block,392
Stoned Monkey,TRUE,FALSE,41,Koramangala 6th Block,Desserts Ice Cream,500,Delivery,Koramangala 5th Block,394
Ambur Star Briyani,TRUE,FALSE,37,BTM,Biryani Kebab,400,Delivery,Koramangala 5th Block,328
Pathaan Sir,TRUE,FALSE,38,Koramangala 7th Block,Rolls Chinese,300,Delivery,Koramangala 5th Block,341
Bubble Bee,TRUE,FALSE,39,HSR,Beverages Bubble Tea Desserts,400,Delivery,Koramangala 5th Block,371
Little Lucknow,TRUE,TRUE,4,Koramangala 5th Block,Mughlai North Indian,800,Delivery,Koramangala 5th Block,384
Samosa Singh,TRUE,FALSE,4,HSR,Street Food Fast Food Rolls Desserts,200,Delivery,Koramangala 5th Block,384
Wtf,TRUE,FALSE,41,Koramangala 5th Block,Cafe Continental,600,Delivery,Koramangala 5th Block,397
The Pancake Story,TRUE,FALSE,46,Koramangala 1st Block,Desserts Beverages,300,Delivery,Koramangala 5th Block,461
Dwaraka Krishna,TRUE,FALSE,37,BTM,North Indian Biryani Chinese,500,Delivery,Koramangala 5th Block,345
Delicacy,TRUE,FALSE,39,Koramangala 4th Block,Chinese Thai Momos,500,Delivery,Koramangala 5th Block,375
Howrah Bridge,TRUE,FALSE,33,HSR,Bengali Seafood,600,Delivery,Koramangala 5th Block,291
Asia Kitchen By Mainland China,TRUE,TRUE,49,Koramangala 5th Block,Asian Chinese Thai Momos,15,,,
The Rasaganga,TRUE,FALSE,39,HSR,South Indian North Indian Chinese Street Food,300,Delivery,Koramangala 5th Block,361
Sarvam,TRUE,FALSE,35,HSR,South Indian Chettinad Chinese North Indian Andhra Seafood,550,Delivery,Koramangala 5th Block,327
Nutri Rich,TRUE,FALSE,38,Koramangala 7th Block,Healthy Food,350,Delivery,Koramangala 5th Block,358
Dyu Art Cafe,FALSE,FALSE,45,Koramangala 5th Block,Cafe Italian Fast Food,800,,,
Marwa Restaurant,TRUE,TRUE,35,Bannerghatta Road,North Indian Chinese Fast Food BBQ,600,,,
Dosa Plaza,TRUE,FALSE,38,Koramangala 5th Block,South Indian North Indian Chinese Beverages,200,Delivery,Koramangala 5th Block,358
Foodiesthan,TRUE,FALSE,37,HSR,Cafe Fast Food North Indian,600,Delivery,Koramangala 5th Block,345
Gramin,TRUE,FALSE,43,Koramangala 7th Block,North Indian,600,,,
Zee5 Loft,TRUE,FALSE,44,Koramangala 6th Block,Cafe North Indian Pizza Sandwich Salad,500,,,
Momo Rice Noodles,TRUE,FALSE,38,Ejipura,Chinese Momos,600,Delivery,Koramangala 5th Block,358
Hanoi  Vietnamese Cuisine,TRUE,TRUE,44,Koramangala 4th Block,Vietnamese,1,,,
PsvS Andhra Paradise,TRUE,FALSE,35,HSR,Andhra Chinese North Indian Hyderabadi,600,Delivery,Koramangala 5th Block,319
Yum In My Tum,TRUE,FALSE,42,BTM,Chinese Continental Fast Food Healthy Food,300,Delivery,Koramangala 5th Block,405
Delite Chaat House,TRUE,FALSE,39,Koramangala 6th Block,Street Food Gujarati,300,Delivery,Koramangala 5th Block,364
Chaatimes,TRUE,FALSE,34,BTM,Street Food Fast Food,200,Delivery,Koramangala 5th Block,34
Nuts Over Salads Cafe,TRUE,TRUE,45,Koramangala 5th Block,Cafe Salad,800,Delivery,Koramangala 5th Block,439
Occasions,TRUE,FALSE,43,Koramangala 4th Block,Bakery Desserts,400,Delivery,Koramangala 5th Block,423
GillyS Restobar,FALSE,TRUE,45,Koramangala 5th Block,Finger Food Continental North Indian,1,,,
Royal Calcutta Restaurant,TRUE,FALSE,4,Koramangala 1st Block,North Indian Chinese Bengali,450,Delivery,Koramangala 5th Block,384
Tarbouche,TRUE,FALSE,4,Koramangala 5th Block,Turkish Rolls,300,Delivery,Koramangala 5th Block,386
Malabar Bay,TRUE,TRUE,42,BTM,Kerala Seafood Chinese Biryani Juices,800,Delivery,Koramangala 5th Block,407
WhatSinapita,TRUE,FALSE,39,Koramangala 1st Block,Mediterranean Middle Eastern Wraps Rolls,400,Delivery,Koramangala 5th Block,371
SmallyS Resto Cafe,TRUE,TRUE,42,Koramangala 5th Block,Cafe Italian Burger American Steak,650,Delivery,Koramangala 5th Block,406
Desi Flavours,TRUE,FALSE,39,Koramangala 1st Block,North Indian Chinese Biryani,400,Delivery,Koramangala 5th Block,371
Kairali,TRUE,FALSE,39,BTM,South Indian Seafood Biryani,300,Delivery,Koramangala 5th Block,371
The Egg Factory,TRUE,FALSE,4,HSR,Continental American,750,Delivery,Koramangala 5th Block,393
Krispy Kreme,TRUE,FALSE,39,HSR,Desserts Beverages,300,Delivery,Koramangala 5th Block,386
Tibetan Kitchen,TRUE,FALSE,43,Koramangala 5th Block,Tibetan Chinese Continental Momos,600,Delivery,Koramangala 5th Block,423
Raichur Biryani House,TRUE,FALSE,38,HSR,Biryani North Indian Chinese,400,Delivery,Koramangala 5th Block,358
99 Pancakes,TRUE,FALSE,45,Koramangala 5th Block,Desserts Cafe,300,,,
Karahi Kitchen,TRUE,FALSE,41,Koramangala 5th Block,Andhra Biryani Chinese,300,Delivery,Koramangala 5th Block,388
Once Upon A Flame,TRUE,FALSE,45,HSR,Steak Continental Burger BBQ,12,,,
The Shawarma Shop,TRUE,FALSE,41,BTM,Arabian,250,Delivery,Koramangala 5th Block,397
McdonaldS,TRUE,FALSE,38,Koramangala 5th Block,Fast Food Burger,500,Delivery,Koramangala 5th Block,329
The Bong Palate,TRUE,FALSE,38,BTM,Bengali North Indian Chinese,300,Delivery,Koramangala 5th Block,358
MagixS Parattha Roll,TRUE,FALSE,37,BTM,Fast Food North Indian Chinese Mughlai Rolls,400,,,
Tapri By The Corner,TRUE,FALSE,41,Koramangala 5th Block,Fast Food,250,Delivery,Koramangala 5th Block,397
Rolla Rappa,TRUE,FALSE,36,HSR,Biryani Fast Food Rolls Momos,400,Delivery,Koramangala 5th Block,332
Pin Me Down,TRUE,TRUE,45,BTM,Continental Mexican Chinese North Indian,800,Delivery,Koramangala 5th Block,448
Calorie Express,TRUE,FALSE,36,BTM,Healthy Food,450,Delivery,Koramangala 5th Block,332
Barbeque Delight,TRUE,FALSE,38,Koramangala 5th Block,Arabian Kerala North Indian Chinese BBQ,800,Delivery,Koramangala 5th Block,348
Bangaliana,TRUE,FALSE,39,Koramangala 7th Block,Bengali,600,Delivery,Koramangala 5th Block,33
Basmati Delights,TRUE,FALSE,4,BTM,Biryani Chinese Mughlai Fast Food Kebab,500,Delivery,Koramangala 5th Block,384
Healthie,TRUE,FALSE,39,Koramangala 7th Block,Healthy Food Beverages,600,Delivery,Koramangala 5th Block,371
Bite Me Cupcakes,TRUE,FALSE,41,Koramangala 4th Block,Desserts,300,Delivery,Koramangala 5th Block,402
Pappu Chaiwalla,TRUE,FALSE,31,BTM,North Indian Momos Rolls Fast Food,300,Delivery,Koramangala 5th Block,289
Anda Ka Funda,TRUE,FALSE,32,BTM,North Indian Chinese Rolls,250,Delivery,Koramangala 5th Block,281
Fritz Haber,TRUE,FALSE,4,HSR,Ice Cream Desserts,450,Delivery,Koramangala 5th Block,39
Tawa Ghar Ka,TRUE,FALSE,38,HSR,North Indian,350,Delivery,Koramangala 5th Block,358
Punjabi Swag,TRUE,FALSE,39,BTM,North Indian,500,Delivery,Koramangala 5th Block,371
Tetto,TRUE,FALSE,37,Koramangala 1st Block,Continental,12,Delivery,Koramangala 5th Block,345
Om Made Cafe,FALSE,FALSE,41,Koramangala 5th Block,Cafe Continental European Juices,13,Delivery,Koramangala 5th Block,394
Chung Wah,TRUE,FALSE,4,Koramangala 5th Block,Chinese Thai Momos Vietnamese,800,Delivery,Koramangala 5th Block,364
Firangi Bake,TRUE,FALSE,4,Koramangala 8th Block,Mexican Italian,600,Delivery,Koramangala 5th Block,384
Axomi  Taste Of Assam,TRUE,FALSE,41,Koramangala 7th Block,Assamese,500,Delivery,Koramangala 5th Block,395
Beer Adda,TRUE,TRUE,43,Koramangala 5th Block,North Indian Chinese Pizza,1,Delivery,Koramangala 5th Block,419
Shagun Sweets  Foods,TRUE,FALSE,35,BTM,Mithai North Indian Street Food Chinese,400,Delivery,Koramangala 5th Block,321
ManiS Dum Biryani,TRUE,FALSE,39,Koramangala 1st Block,Biryani,750,Delivery,Koramangala 5th Block,377
Tenzin Kitchen,TRUE,FALSE,42,Koramangala 7th Block,Tibetan Chinese Momos,450,Delivery,Koramangala 5th Block,41
Lot Like Crepes,TRUE,FALSE,46,Koramangala 7th Block,Cafe Desserts Continental,550,Delivery,Koramangala 5th Block,463
El Salver,TRUE,TRUE,39,BTM,North Indian Chinese South Indian,900,Delivery,Koramangala 5th Block,371
The Mylapore Cafe,TRUE,FALSE,41,HSR,South Indian Kerala,200,Delivery,Koramangala 5th Block,397
Tibetan MotherS Kitchen,TRUE,FALSE,4,Koramangala 7th Block,Tibetan Chinese Momos,500,Delivery,Koramangala 5th Block,384
Koramangala Social,TRUE,FALSE,46,Koramangala 7th Block,American North Indian Chinese Finger Food,15,Delivery,Koramangala 5th Block,461
Min Mini Punjabi Dhaba,TRUE,FALSE,39,Koramangala 7th Block,North Indian,400,Delivery,Koramangala 5th Block,371
Kumarakom,TRUE,TRUE,38,HSR,Kerala Seafood South Indian North Indian Chinese,600,Delivery,Koramangala 5th Block,358
Wafl Co,TRUE,FALSE,42,Koramangala 5th Block,Desserts Beverages,400,Delivery,Koramangala 5th Block,411
Bearfoot Cafe,TRUE,FALSE,42,Koramangala 6th Block,Cafe,600,Delivery,Koramangala 5th Block,41
Belgian Waffle Factory,TRUE,FALSE,48,Koramangala 5th Block,Desserts,400,Delivery,Koramangala 5th Block,493
Chowpatty,TRUE,FALSE,36,Koramangala 1st Block,North Indian Fast Food Street Food,300,Delivery,Koramangala 5th Block,343
Dinepost9,TRUE,FALSE,39,Koramangala 1st Block,North Indian South Indian Chinese Continental,450,Delivery,Koramangala 5th Block,367
Fresh Pressery Cafe,TRUE,FALSE,41,Koramangala 5th Block,Cafe Healthy Food Salad Beverages Desserts,12,Delivery,Koramangala 5th Block,395
DevS Gugababa,TRUE,FALSE,35,BTM,Bengali North Indian Chinese,500,Delivery,Koramangala 5th Block,315
Naati Manae,TRUE,TRUE,39,Koramangala 5th Block,North Indian South Indian Chinese Biryani,700,Delivery,Koramangala 5th Block,371
Under The Tree,TRUE,FALSE,3,Domlur,Desserts Juices Fast Food,200,Delivery,Koramangala 5th Block,255
Waffle Magic,TRUE,FALSE,41,Koramangala 6th Block,Cafe Desserts,700,Delivery,Koramangala 5th Block,402
Sree Krishna Kafe,TRUE,FALSE,42,Koramangala 5th Block,South Indian,200,Delivery,Koramangala 5th Block,399
The Paramount Hotel,TRUE,FALSE,36,Koramangala 5th Block,North Indian Seafood Biryani Kerala,1,Delivery,Koramangala 5th Block,287
Grigliato,TRUE,FALSE,39,HSR,Italian Chinese Continental Steak,1,Delivery,Koramangala 5th Block,371
House Stark Cafe,TRUE,FALSE,39,HSR,Cafe Desserts Fast Food Burger,300,Delivery,Koramangala 5th Block,371
Mitran Da Junction,TRUE,FALSE,41,Koramangala 6th Block,North Indian,600,Delivery,Koramangala 5th Block,397
Makers Of Milkshakes,TRUE,FALSE,42,Koramangala 5th Block,Beverages,400,Delivery,Koramangala 5th Block,402
1722 Urban Bistro,TRUE,TRUE,41,Koramangala 5th Block,North Indian Chinese Fast Food Biryani,600,,,
Curry Leaves,TRUE,FALSE,38,Jayanagar,Andhra North Indian Chinese,600,Delivery,Koramangala 5th Block,372
Faasos,TRUE,FALSE,39,BTM,North Indian Biryani Fast Food,500,Delivery,Koramangala 5th Block,376
Nanna Munna Paratha House,TRUE,FALSE,4,BTM,North Indian,300,Delivery,Koramangala 5th Block,384
Biryani Miya,TRUE,FALSE,38,Koramangala 4th Block,Biryani North Indian,600,Delivery,Koramangala 5th Block,351
Desipun,TRUE,TRUE,42,Koramangala 5th Block,North Indian,700,Delivery,Koramangala 5th Block,41
Little Kolkata,TRUE,FALSE,39,Ejipura,Bengali North Indian,500,Delivery,Koramangala 5th Block,371
Baba Chatkora,TRUE,FALSE,42,Koramangala 6th Block,North Indian,1,Delivery,Koramangala 5th Block,402
WatABurger,TRUE,FALSE,39,Jayanagar,Burger Sandwich Beverages,500,Delivery,Koramangala 5th Block,38
A Hole Lotta Love Cafe,TRUE,FALSE,43,Koramangala 5th Block,Cafe American Burger Sandwich Beverages,600,,,
Kick Out The Jams,TRUE,FALSE,4,Ejipura,Burger American Italian,350,Delivery,Koramangala 5th Block,384
Stoner,TRUE,FALSE,45,Koramangala 5th Block,Ice Cream Cafe Pizza Burger Desserts Beverages,500,,,
Sector 7 Cafe,TRUE,FALSE,43,HSR,Cafee Continental Pizza Salad,700,Delivery,Koramangala 5th Block,423
Gkt Biryani World,TRUE,FALSE,37,HSR,Biryani Italian BBQ,350,Delivery,Koramangala 5th Block,345
DominoS Pizza,TRUE,FALSE,4,Koramangala 6th Block,Pizza Fast Food,400,Delivery,Koramangala 5th Block,332
Tall Blonde French,TRUE,FALSE,43,Koramangala 5th Block,Fast Food,400,Delivery,Koramangala 5th Block,394
Biriyani Zone,TRUE,FALSE,39,HSR,Biryani North Indian Chinese Seafood,800,Delivery,Koramangala 5th Block,372
Keventers,TRUE,FALSE,4,Koramangala 5th Block,Desserts Beverages Ice Cream,400,Delivery,Koramangala 5th Block,364
Cucumber Town,TRUE,FALSE,42,BTM,Kerala North Indian,600,Delivery,Koramangala 5th Block,41
Meenu Oota Da Maane,TRUE,TRUE,42,Koramangala 5th Block,Seafood Mangalorean Chinese,800,Delivery,Koramangala 5th Block,41
Kuttanadu,TRUE,FALSE,28,HSR,Kerala Chinese Seafood North Indian,700,Delivery,Koramangala 5th Block,229
GamS Delicacy,TRUE,TRUE,42,Koramangala 7th Block,North Indian Chinese Assamese,800,Delivery,Koramangala 5th Block,41
Pizza Stop,TRUE,FALSE,32,Domlur,Pizza Italian,600,,,
Nagarjuna,FALSE,FALSE,43,Koramangala 5th Block,Andhra North Indian Biryani,800,,,
Bonsouth,TRUE,TRUE,42,Koramangala 5th Block,Chettinad Andhra Kerala,13,Delivery,Koramangala 5th Block,41
Barbeque Station,TRUE,FALSE,28,Koramangala 7th Block,North Indian Chinese BBQ,700,Delivery,Koramangala 5th Block,229
Lucknowiz,TRUE,FALSE,35,Koramangala 1st Block,Lucknowi Chinese,500,Delivery,Koramangala 5th Block,319
Southinn,TRUE,FALSE,38,HSR,South Indian Fast Food Chinese North Indian Street Food,250,Delivery,Koramangala 5th Block,328
Nasi And Mee,TRUE,TRUE,44,Koramangala 4th Block,Malaysian Thai Singaporean Asian Chinese Momos,1,,,
House Of Commons,FALSE,TRUE,47,Koramangala 5th Block,Continental Asian North Indian,1,Delivery,Koramangala 5th Block,477
Sweet Truth,TRUE,FALSE,42,Koramangala 8th Block,Bakery Desserts,500,Delivery,Koramangala 5th Block,384
Habibi Falafel,TRUE,FALSE,43,Koramangala 1st Block,Lebanese Middle Eastern,300,Delivery,Koramangala 5th Block,423
Sweet Chariot,TRUE,FALSE,4,Koramangala 7th Block,Bakery Fast Food,500,Delivery,Koramangala 5th Block,362
Cravy Wings,TRUE,FALSE,42,Bannerghatta Road,American Burger Fast Food,400,Delivery,Koramangala 5th Block,411
Fillers,TRUE,FALSE,39,BTM,North Indian Fast Food,300,Delivery,Koramangala 5th Block,371
The House Of Paratha,TRUE,FALSE,37,Koramangala 5th Block,North Indian,200,Delivery,Koramangala 5th Block,345
Go Italia,TRUE,FALSE,4,Koramangala 6th Block,Italian Pizza Fast Food Salad,750,Delivery,Koramangala 5th Block,384
Aami Bangali,TRUE,FALSE,36,Koramangala 5th Block,Bengali,700,Delivery,Koramangala 5th Block,318
Navami,TRUE,FALSE,35,Jayanagar,Andhra North Indian Chinese Mangalorean Seafood Biryani,750,Delivery,Koramangala 5th Block,319
Dalma,TRUE,FALSE,39,Koramangala 6th Block,Oriya,600,Delivery,Koramangala 5th Block,371
Waffle Head,TRUE,FALSE,4,BTM,Desserts Beverages Bakery Ice Cream,300,Delivery,Koramangala 5th Block,384
Blue Tokai Coffee Roasters,TRUE,FALSE,4,Koramangala 8th Block,Cafe Coffee,400,Delivery,Koramangala 5th Block,384
Ulavacharu,TRUE,TRUE,42,Koramangala 5th Block,Andhra North Indian Chinese,900,Delivery,Koramangala 5th Block,41
Big Wong Xl,FALSE,TRUE,45,Koramangala 5th Block,Chinese Sushi Asian Thai,14,,,
Cream Stone,TRUE,FALSE,42,HSR,Desserts Beverages,500,Delivery,Koramangala 5th Block,401
FriendS Cafe,TRUE,FALSE,39,Koramangala 7th Block,Fast Food American Chinese,600,Delivery,Koramangala 5th Block,371
Pani Kum Chai,TRUE,FALSE,39,Jayanagar,Fast Food,200,Delivery,Koramangala 5th Block,371
Kitchen On Table,TRUE,FALSE,43,HSR,BBQ Chinese Japanese Asian,1,Delivery,Koramangala 5th Block,397
Gud Dhani,TRUE,FALSE,4,BTM,Rajasthani,500,Delivery,Koramangala 5th Block,384
Sultans Of Spice,TRUE,TRUE,45,Koramangala 5th Block,North Indian Mughlai Salad,13,Delivery,Koramangala 5th Block,448
Koshe Kosha,TRUE,FALSE,4,Koramangala 1st Block,Bengali Seafood,600,Delivery,Koramangala 5th Block,384
NandaS,TRUE,FALSE,29,HSR,North Indian Chinese Andhra,450,Delivery,Koramangala 5th Block,281
Mangala Hotel,TRUE,FALSE,36,Koramangala 1st Block,Kerala Chinese North Indian,300,Delivery,Koramangala 5th Block,332
Srinidhi Sagar Deluxe,TRUE,FALSE,36,Domlur,South Indian North Indian Chinese,40,Delivery,Koramangala 5th Block,332
Rajdhani Thali Restaurant,TRUE,TRUE,4,Koramangala 7th Block,North Indian,900,Delivery,Koramangala 5th Block,378
Petoo,TRUE,FALSE,39,Koramangala 4th Block,North Indian South Indian,300,Delivery,Koramangala 5th Block,358
Shaap,TRUE,FALSE,36,Koramangala 5th Block,Kerala Seafood,500,Delivery,Koramangala 5th Block,348
Kritunga Restaurant,FALSE,FALSE,38,Koramangala 5th Block,Andhra Biryani North Indian Chinese,650,Delivery,Koramangala 5th Block,326
Roots,TRUE,TRUE,45,Koramangala 1st Block,North Indian South Indian Chinese Continental Mangalorean,12,,,
Juice Junction,TRUE,FALSE,39,Koramangala 5th Block,Juices Fast Food,150,Delivery,Koramangala 5th Block,38
Laddoos,TRUE,FALSE,34,BTM,North Indian Street Food Mithai,250,Delivery,Koramangala 5th Block,271
Helloo Delhi,TRUE,TRUE,41,Koramangala 4th Block,North Indian,1,Delivery,Koramangala 5th Block,392
Krem,TRUE,FALSE,41,Koramangala 5th Block,Desserts Ice Cream Beverages Sandwich,450,Delivery,Koramangala 5th Block,397
Samaikya,TRUE,TRUE,39,HSR,Andhra Seafood Biryani,900,Delivery,Koramangala 5th Block,371
Punjabi Times,TRUE,TRUE,41,Bannerghatta Road,North Indian,1,Delivery,Koramangala 5th Block,397
Sonar Bangala,TRUE,FALSE,38,Koramangala 5th Block,Bengali North Indian,500,Delivery,Koramangala 5th Block,358
Bakers Town,TRUE,FALSE,36,BTM,Cafe Continental Fast Food,600,Delivery,Koramangala 5th Block,334
Tree Top,TRUE,FALSE,38,Wilson Garden,Continental Chinese North Indian South Indian,1,Delivery,Koramangala 5th Block,358
Cafe Coffee Day The Lounge,TRUE,FALSE,38,HSR,Cafe Fast Food,650,Delivery,Koramangala 5th Block,319
Pizza Cart,TRUE,FALSE,38,HSR,Pizza,800,Delivery,Koramangala 5th Block,358
The Yogisthaan Cafe,TRUE,FALSE,41,Koramangala 2nd Block,Cafe Healthy Food Salad Beverages,600,Delivery,Koramangala 5th Block,401
